Open,High,Low,Close,Volume,Dividends,Stock Splits,Date
2.840476903912092,3.301636711264296,2.840476903912092,3.1813342571258545,10201979,0.0,0.0,1997-10-09
3.528873994699711,3.5422413051233743,3.2013840052489635,3.3283698558807373,10669148,0.0,0.0,1997-10-10
3.3350532760455947,3.3350532760455947,3.2414847484960023,3.254851818084717,3044363,0.0,0.0,1997-10-13
3.2281180563511795,3.2348017123701274,3.0342975493383433,3.121182918548584,2549907,0.0,0.0,1997-10-14
2.927361841740171,3.040981121164901,2.9206789050577444,3.0342977046966553,3167153,0.0,0.0,1997-10-15
3.0342976910486614,3.0342976910486614,2.927361828573165,2.9407291412353516,1770821,0.0,0.0,1997-10-16
2.807059540039287,2.8137431961966426,2.6800736714430666,2.6867570877075195,3287121,0.0,0.0,1997-10-17
2.245647560399406,2.4060507348131184,2.2389639048836383,2.352583169937134,11499985,0.0,0.0,1997-10-20
2.4595185357870872,2.68675708770752,2.4461519431510834,2.6867570877075195,6924737,0.0,0.0,1997-10-21
2.4728863982826277,2.4795698160340427,2.365950514795204,2.372634172439575,4458573,0.0,0.0,1997-10-22
2.2991158670917424,2.2991158670917424,2.1387124010305105,2.232280969619751,12494072,0.0,0.0,1997-10-23
2.285749056020746,2.2991156504267667,2.0585104740091653,2.111978530883789,9498638,0.0,0.0,1997-10-24
2.0585105997110884,2.0585105997110884,1.8245888261586483,1.8312723636627197,4905042,0.0,0.0,1997-10-27
1.684235453974217,2.2456471920013428,1.6708682650820068,2.2456471920013428,10417921,0.0,0.0,1997-10-28
2.0585097841424624,2.118661238008056,2.0317758846109277,2.038459539413452,7548100,0.0,0.0,1997-10-29
1.924840328464053,2.005042273698437,1.9181572728314567,1.9849920272827148,2797370,0.0,0.0,1997-10-30
2.0585104740091653,2.1587624509301317,2.0518272967526223,2.111978530883789,3611270,0.0,0.0,1997-10-31
2.299115113555502,2.4595182871515484,2.299115113555502,2.426100969314575,6205871,0.0,0.0,1997-11-03
2.4060507225481187,2.452835351348486,2.359266333640629,2.426100969314575,3145042,0.0,0.0,1997-11-04
2.472885354837583,2.639972167477671,2.472885354837583,2.619921922683716,3979642,0.0,0.0,1997-11-05
2.713491085338844,2.72685767843139,2.57982155601972,2.606555461883545,3649848,0.0,0.0,1997-11-06
2.419418469041108,2.5597711951597084,2.4060513942389417,2.5464046001434326,4470805,0.0,0.0,1997-11-07
2.646655703336268,2.6600225338096433,2.5530871703440443,2.559770345687866,2435114,0.0,0.0,1997-11-10
2.512986727034943,2.5530877066647113,2.499619653860715,2.506303310394287,2194707,0.0,0.0,1997-11-11
2.426101092289986,2.426101092289986,2.3592664532282925,2.365949869155884,3905309,0.0,0.0,1997-11-12
2.39268397568153,2.479569349680485,2.312482497962805,2.345899820327759,2482160,0.0,0.0,1997-11-13
2.39268397568153,2.426101298046484,2.312482497962805,2.345899820327759,2205999,0.0,0.0,1997-11-14
2.506303481325772,2.512986898422241,2.45951884197169,2.512986898422241,3290415,0.0,0.0,1997-11-17
2.43278463719755,2.43278463719755,2.339216098798478,2.352583169937134,2240813,0.0,0.0,1997-11-18
2.325848977280952,2.325848977280952,2.2590143358205146,2.2857487201690674,1442908,0.0,0.0,1997-11-19
2.23896462729202,2.2723819560815373,2.2255975518404387,2.232280969619751,2578134,0.0,0.0,1997-11-20
2.2456478532328967,2.345899820327759,2.2456478532328967,2.345899820327759,4223342,0.0,0.0,1997-11-21
2.2322803693173623,2.2991152488161917,2.2322803693173623,2.292431592941284,2254927,0.0,0.0,1997-11-24
2.3057985408982784,2.386000487944454,2.3057985408982784,2.352583169937134,1083946,0.0,0.0,1997-11-25
2.3258491891030904,2.332532845772154,2.285748928339154,2.3124825954437256,1136637,0.0,0.0,1997-11-26
2.352583169937134,2.352583169937134,2.345899514421366,2.352583169937134,1083475,0.0,0.0,1997-11-28
2.2456471920013428,2.2456471920013428,2.2122296395832874,2.2456471920013428,2365485,0.0,0.0,1997-12-01
2.2656974355807677,2.2857481589458732,2.2389635375820274,2.2456471920013428,2203176,0.0,0.0,1997-12-02
2.285748270307006,2.285748270307006,2.225596577066794,2.2590138912200928,2783727,0.0,0.0,1997-12-03
2.3659497612900307,2.386000487944454,2.352583169937134,2.352583169937134,2721625,0.0,0.0,1997-12-04
2.3525833433239463,2.379317247678683,2.339216271200129,2.359266519546509,1796226,0.0,0.0,1997-12-05
2.4461518405418743,2.5129864801686854,2.4461518405418743,2.4595184326171875,2020166,0.0,0.0,1997-12-08
2.4060507348131184,2.4060507348131184,2.352583169937134,2.352583169937134,1487132,0.0,0.0,1997-12-09
2.3860002803198235,2.3860002803198235,2.245647364987985,2.252330780029297,1393980,0.0,0.0,1997-12-10
2.1520793437957764,2.1587622806321893,2.1186617808987256,2.1520793437957764,3128576,0.0,0.0,1997-12-11
2.145395412720065,2.178812731447563,2.132028341293335,2.132028341293335,2271863,0.0,0.0,1997-12-12
2.1186608694376456,2.1186608694376456,1.951574206352234,1.9515742063522339,5162855,0.0,0.0,1997-12-15
1.9515745693871946,2.0451429789829363,1.938207379567395,2.011725664138794,3736884,0.0,0.0,1997-12-16
2.018409877654738,2.0384601281747927,1.9382079160028267,1.9448914527893066,3310174,0.0,0.0,1997-12-17
1.9315246549253844,1.9315246549253844,1.8713734149932864,1.8713734149932861,1023256,0.0,0.0,1997-12-18
1.8580055740127945,2.0117258091167813,1.8446389829618541,1.9849920272827148,3056124,0.0,0.0,1997-12-19
1.9716250377178783,2.005042478327212,1.94489125315544,1.9649415016174316,1266485,0.0,0.0,1997-12-22
1.931523823445103,1.931523823445103,1.898106389021066,1.9047900438308716,813430,0.0,0.0,1997-12-23
1.9047903501059806,1.9315241340187916,1.891423158283459,1.8981066942214966,742860,0.0,0.0,1997-12-24
1.8981066667608224,1.9315241060746537,1.8981066667608224,1.9248404502868652,292628,0.0,0.0,1997-12-26
1.9515744577701906,1.9649410470933684,1.9315237341604727,1.9382072687149048,951275,0.0,0.0,1997-12-29
1.9515742856509097,2.0050418376922607,1.9515742856509097,2.0050418376922607,1465491,0.0,0.0,1997-12-30
2.005042684135317,2.005042684135317,1.9248407224834054,1.9448914527893066,917402,0.0,0.0,1997-12-31
1.9382074165359864,1.9716247320175173,1.9315238814718219,1.971624732017517,568789,0.0,0.0,1998-01-02
1.9716250377178783,1.9849922298652205,1.931524180954547,1.9649415016174316,1749650,0.0,0.0,1998-01-05
1.944891177757342,1.944891177757342,1.9181573942312995,1.9248404502868652,1504069,0.0,0.0,1998-01-06
