Open,High,Low,Close,Volume,Dividends,Stock Splits,Date
1.1545784208509657,1.3205489220360538,1.1257139603296915,1.2989007234573364,92646400,0.0,0.0,1995-03-15
1.4287906885147093,1.4720870735233553,1.3710617836706562,1.4287906885147095,22867200,0.0,0.0,1995-03-16
1.4360065727660802,1.4360065727660802,1.3710619856841195,1.3782776594161987,17163733,0.0,0.0,1995-03-17
1.37106192111969,1.3782775945119772,1.3421974658040001,1.37106192111969,7141333,0.0,0.0,1995-03-20
1.3710621877840392,1.450439308528405,1.3566296636947213,1.436006784439087,8198400,0.0,0.0,1995-03-21
1.443223058541296,1.7174357332886252,1.443223058541296,1.6091935634613037,18216533,0.0,0.0,1995-03-22
1.5947617615760465,1.63805816337499,1.5658972979604122,1.5731135606765747,8507733,0.0,0.0,1995-03-23
1.5875453224688734,1.5947615843832421,1.5514646001459795,1.5803290605545044,2049067,0.0,0.0,1995-03-24
1.5731133651370415,1.601977825164795,1.5514645796795192,1.601977825164795,2526933,0.0,0.0,1995-03-27
1.6091935126225825,1.717435679030245,1.6019778379945628,1.652490496635437,13986133,0.0,0.0,1995-03-28
1.6741384073758938,1.7102191233125859,1.6308420180509404,1.659706473350525,5116800,0.0,0.0,1995-03-29
1.645274100329224,1.645274100329224,1.5226000074398203,1.565896987915039,3025067,0.0,0.0,1995-03-30
1.5442491036764288,1.6236262321472168,1.522600315435199,1.6236262321472168,4603733,0.0,0.0,1995-03-31
1.6164094924926757,1.6164094924926757,1.565896842664491,1.5875450372695923,3210667,0.0,0.0,1995-04-03
1.5803285473087554,1.5875448068794884,1.4793032623135314,1.4937351942062378,2643200,0.0,0.0,1995-04-04
1.4937359285619483,1.4937359285619483,1.443223261231121,1.4576557874679565,4864000,0.0,0.0,1995-04-05
1.4720877264557435,1.4937359285619483,1.4576557874679565,1.4576557874679565,2638933,0.0,0.0,1995-04-06
1.4576557874679565,1.4793039895741613,1.4360069981127035,1.4576557874679565,1559467,0.0,0.0,1995-04-07
1.4576553051073855,1.558680606338213,1.4360065229160475,1.5298161506652832,2995200,0.0,0.0,1995-04-10
1.5298161506652832,1.551464345607767,1.5153842164532452,1.5298161506652832,2439467,0.0,0.0,1995-04-11
1.5370326930808096,1.5695049180394676,1.5370326930808096,1.5586808919906616,4126933,0.0,0.0,1995-04-12
1.573113127799105,1.573113127799105,1.5153842164532452,1.5298161506652832,781867,0.0,0.0,1995-04-13
1.5153843172061956,1.5442487747982288,1.4793035984039307,1.4793035984039307,1000533,0.0,0.0,1995-04-17
